myneta_id,name,constituency,district,party,age,education,criminal_cases,criminal_details,movable_self,movable_spouse,movable_dependents,movable_total,immovable_self,immovable_spouse,immovable_dependents,immovable_total,total_assets,liabilities,affidavit_url
3353,M.Murugan,MUDUKULATHUR,RAMANATHAPURAM,Amma Makkal Munnettra Kazagam,49,10th Pass,1,"143, 188, 285",4042905,17493218,125319869,146855992,11131000,25296000,61440000,97867000,244722992,99662798,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3353
3354,K.Ramachandran,MUDUKULATHUR,RAMANATHAPURAM,IND,33,Others,0,,130000,207000,0,337000,0,0,0,0,337000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3354
3355,S.Raja,MUDUKULATHUR,RAMANATHAPURAM,Peoples Party of India(secular),43,Graduate,0,,143785,803000,0,946785,0,0,0,0,946785,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3355
3356,S.Immanuvel Sekar,MUDUKULATHUR,RAMANATHAPURAM,IND,40,12th Pass,0,,183000,600000,0,783000,50000,0,0,50000,833000,211000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3356
3357,M.Karthick,MUDUKULATHUR,RAMANATHAPURAM,IND,27,Graduate Professional,0,,124383869,0,22472123,146855992,61440000,0,36427000,97867000,244722992,99662798,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3357
3358,K.Sathish,MUDUKULATHUR,RAMANATHAPURAM,IND,42,Literate,0,,51000,642000,0,693000,0,0,0,0,693000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3358
3361,S.Prabakaran,MUDUKULATHUR,RAMANATHAPURAM,IND,31,8th Pass,0,,2509000,683440,0,3192440,0,0,0,0,3192440,2000000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3361
3362,K.Murugan,MUDUKULATHUR,RAMANATHAPURAM,IND,39,10th Pass,0,,851000,708440,0,1559440,0,0,0,0,1559440,850000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3362
3363,P.Murugan,MUDUKULATHUR,RAMANATHAPURAM,IND,41,5th Pass,0,,52000,5000,0,57000,0,0,0,0,57000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3363
3364,E.Mohan,MUDUKULATHUR,RAMANATHAPURAM,IND,51,5th Pass,0,,52000,5000,0,57000,0,0,0,0,57000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3364
3365,K.Rajakumar,MUDUKULATHUR,RAMANATHAPURAM,IND,38,Graduate,0,,1066000,731440,0,1797440,0,0,0,0,1797440,950000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3365
3367,N.Meenal,KARAIKUDI,SIVAGANGA,IND,51,5th Pass,1,"427, 294b, 506(ii)",762000,212000,0,974000,0,250000,0,250000,1224000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3367
3368,A.Amalan Savarimuthu,TIRUPPATHUR,SIVAGANGA,Indiya Jananayaka Katchi,48,Graduate,1,,397067,348000,105000,850067,5000000,0,0,5000000,5850067,606600,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3368
3370,M.Saraswathi,TIRUPPATHUR,SIVAGANGA,Puthiya Tamilagam,39,8th Pass,0,,45000,15000,0,60000,0,2100000,0,2100000,2160000,100000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3370
3371,S.Murugan,TIRUPPATHUR,SIVAGANGA,Anaithu Makkal Puratchi Katchi,38,5th Pass,0,,5000,135000,0,140000,0,0,0,0,140000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3371
3372,K.Veerapandian,TIRUPPATHUR,SIVAGANGA,My India Party,53,Graduate,0,,111516,0,0,111516,0,0,0,0,111516,140000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3372
3373,G.Abdul Kishore Babu,TIRUPPATHUR,SIVAGANGA,IND,30,Graduate Professional,0,,863400,443000,0,1306400,0,0,0,0,1306400,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3373
3374,P.Selvaraj,TIRUPPATHUR,SIVAGANGA,IND,54,10th Pass,0,,50000,0,0,50000,450000,0,0,450000,500000,100000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3374
3375,C.Paramasivam,TIRUPPATHUR,SIVAGANGA,IND,47,Graduate,0,,312000,1678876,0,1990876,0,0,0,0,1990876,1000000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3375
3376,A.Parthasarathy,TIRUPPATHUR,SIVAGANGA,IND,37,8th Pass,0,,25000,0,0,25000,0,0,0,0,25000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3376
3377,Periyasamy,TIRUPPATHUR,SIVAGANGA,IND,44,8th Pass,0,,112000,0,0,112000,0,0,0,0,112000,4000000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3377
3378,M.Mohamed Rabeek,TIRUPPATHUR,SIVAGANGA,IND,48,12th Pass,0,,2015500,0,0,2015500,0,0,0,0,2015500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3378
3379,Muthulakshmi,TIRUPPATHUR,SIVAGANGA,IND,34,Graduate,0,,12000,0,0,12000,0,0,0,0,12000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3379
3380,Rm.Murugesan,TIRUPPATHUR,SIVAGANGA,IND,49,8th Pass,0,,30000,0,0,30000,0,0,0,0,30000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3380
3381,P.Rajeswari,TIRUPPATHUR,SIVAGANGA,IND,42,10th Pass,0,,1678876,306000,0,1984876,0,0,0,0,1984876,1000000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3381
3382,Renuka,TIRUPPATHUR,SIVAGANGA,IND,53,10th Pass,0,,47000,0,0,47000,0,0,0,0,47000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3382
3383,P.Jeyachandran,TIRUPPATHUR,SIVAGANGA,IND,37,10th Pass,0,,556700,179200,0,735900,0,0,0,0,735900,6352,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3383
3384,N.Pandimuthu,SIVAGANGA,SIVAGANGA,My India Party,52,8th Pass,0,,233770,0,0,233770,0,0,0,0,233770,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3384
3385,Joseph. C,SIVAGANGA,SIVAGANGA,Makkal Needhi Maiam,40,Post Graduate,1,"468, 471, 420",362190,322830,0,685020,1075000,0,0,1075000,1760020,563000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3385
3386,K.Kalaiselvam,SIVAGANGA,SIVAGANGA,IND,36,8th Pass,0,,110000,500000,0,610000,300000,0,0,300000,910000,220000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3386
3387,C.Kaningprabhu,SIVAGANGA,SIVAGANGA,IND,35,8th Pass,0,,300000,0,0,300000,0,0,0,0,300000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3387
3388,R.Gunasekaran,SIVAGANGA,SIVAGANGA,IND,27,8th Pass,0,,7000,0,0,7000,0,0,0,0,7000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3388
3389,M.Thirukumaran,SIVAGANGA,SIVAGANGA,IND,40,Others,0,,50000,70000,0,120000,0,0,0,0,120000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3389
3390,Dr.A.Parthasarathy,SIVAGANGA,SIVAGANGA,IND,42,Doctorate,0,,564500,1796000,0,2360500,1278000,0,0,1278000,3638500,651000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3390
3391,Vimalraj,SIVAGANGA,SIVAGANGA,IND,26,Graduate Professional,0,,386000,0,120000,506000,0,0,0,0,506000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3391
3392,P.Viswanathan,SIVAGANGA,SIVAGANGA,IND,67,10th Pass,0,,123500,460200,0,583700,0,155000,0,155000,738700,300500,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3392
3393,Rajaiah C.,MANAMADURAI (SC),SIVAGANGA,IND,57,10th Pass,0,,5000,0,0,5000,0,0,0,0,5000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3393
3394,Duraipandi M.,MANAMADURAI (SC),SIVAGANGA,IND,36,Graduate Professional,0,,43800,0,0,43800,100000,0,0,100000,143800,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3394
3395,Rajendran A.,MANAMADURAI (SC),SIVAGANGA,My India Party,46,5th Pass,0,,30000,47500,0,77500,0,0,0,0,77500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3395
3396,Karuppaiah S.,MANAMADURAI (SC),SIVAGANGA,IND,58,5th Pass,0,,90000,205000,0,295000,0,0,0,0,295000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3396
3397,"Kudanthai Arasan, J.",THIRUVIDAIMARUDUR (SC),THANJAVUR,Amma Makkal Munnettra Kazagam,47,Graduate Professional,2,"147, 452, 294B, 109; 143, 341",354207,1065000,0,1419207,0,0,0,0,1419207,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3397
3398,"Suresh, R.",THIRUVIDAIMARUDUR (SC),THANJAVUR,Anaithu Makkal Puratchi Katchi,31,8th Pass,0,,51000,0,0,51000,0,0,0,0,51000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3398
3399,"Madhankumar, R.",THIRUVIDAIMARUDUR (SC),THANJAVUR,Indiya Jananayaka Katchi,35,10th Pass,0,,14000,1000,67200,82200,0,0,0,0,82200,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3399
3400,"Kannaiyan, N.",THIRUVIDAIMARUDUR (SC),THANJAVUR,IND,64,10th Pass,0,,60000,0,0,60000,200000,0,0,200000,260000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3400
3401,"Dhanasekar, V.",THIRUVIDAIMARUDUR (SC),THANJAVUR,IND,36,Graduate Professional,0,,20368,240000,0,260368,0,0,0,0,260368,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3401
3402,"Nedumaran, S.",THIRUVIDAIMARUDUR (SC),THANJAVUR,IND,39,12th Pass,0,,11000,178000,0,189000,148875,0,0,148875,337875,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3402
3403,"Mathi, M.",THIRUVIDAIMARUDUR (SC),THANJAVUR,IND,42,8th Pass,0,,26000,40000,0,66000,100000,0,0,100000,166000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3403
3404,"Marimuthu, G.",THIRUVIDAIMARUDUR (SC),THANJAVUR,IND,51,Others,0,,51000,0,0,51000,100000,0,0,100000,151000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3404
3405,"Mariyappan, N.",THIRUVIDAIMARUDUR (SC),THANJAVUR,IND,37,10th Pass,0,,50500,0,0,50500,0,0,0,0,50500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3405
3406,"Gurumoorthi, D.",KUMBAKONAM,THANJAVUR,IND,42,10th Pass,8,"153, 505(i) (ii); 143, 188, 269, 270, 271",34500,0,0,34500,0,0,0,0,34500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3406
3407,"Prakash, P.",KUMBAKONAM,THANJAVUR,IND,29,10th Pass,0,,121000,237000,0,358000,0,0,0,0,358000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3407
3408,"Krishnakumar, N.",PAPANASAM,THANJAVUR,Naam Tamilar Katchi,46,Graduate,5,"143, 188, 269, 270; 188, 269, 270; 147, 148, 294B, 448, 427, 506(2); 143, 341; 341, 143, 153, 153A(1)",981069,10000,0,991069,7500000,0,0,7500000,8491069,973000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3408
3409,"Shantha, K.",PAPANASAM,THANJAVUR,Makkal Needhi Maiam,40,12th Pass,0,,281000,10000,0,291000,0,0,0,0,291000,680460,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3409
3410,"Muthukumar, R.",PAPANASAM,THANJAVUR,Anaithu Makkal Puratchi Katchi,33,Post Graduate,0,,33000,0,0,33000,0,0,0,0,33000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3410
3411,"Mehraj Banu, N.",PAPANASAM,THANJAVUR,All India Jananayaka Makkal Kazhagam,45,8th Pass,0,,51000,720000,0,771000,1500000,0,0,1500000,2271000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3411
3412,"Gopi, N.",PAPANASAM,THANJAVUR,IND,46,5th Pass,0,,5510,2000,0,7510,0,0,0,0,7510,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3412
3413,"Gopinathan, R.",PAPANASAM,THANJAVUR,IND,37,Graduate Professional,0,,15000,0,0,15000,0,0,0,0,15000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3413
3414,"Xavier, S.",PAPANASAM,THANJAVUR,IND,53,10th Pass,0,,191500,170000,0,361500,0,0,0,0,361500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3414
3415,"Thiyagarajan, V.",PAPANASAM,THANJAVUR,IND,34,Graduate Professional,0,,10000,0,0,10000,0,0,0,0,10000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3415
3416,"Raja, A.",PAPANASAM,THANJAVUR,IND,35,Graduate Professional,1,"147, 148, 294(b), 323, 327, 506(ii), 307",22186,332642,0,354828,0,0,0,0,354828,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3416
3417,"Raja, A.M.",PAPANASAM,THANJAVUR,IND,60,Graduate Professional,1,"294(b), 506(2), 420",176140,60000,25000,261140,3140000,0,0,3140000,3401140,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3417
3418,"Uthirapathi, G.",THIRUVAIYARU,THANJAVUR,Puthiya Tamilagam,42,Graduate Professional,0,,818629,2239286,55603,3113518,0,0,0,0,3113518,1854691,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3418
3419,"Sivaraman, T.",THIRUVAIYARU,THANJAVUR,Makkal Sananayaga Kudiyarasu Katchi,43,12th Pass,1,"294b,323,506(1)",110000,198000,0,308000,500000,0,0,500000,808000,33000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3419
3420,"Senthilnathan, D.",THIRUVAIYARU,THANJAVUR,Naam Tamilar Katchi,39,Doctorate,0,,564000,1025000,0,1589000,522628,0,0,522628,2111628,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3420
3421,"Backiyaraj, V.",THIRUVAIYARU,THANJAVUR,Anaithu Makkal Arasiyal Katchi,39,8th Pass,0,,25000,370000,0,395000,0,0,0,0,395000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3421
3422,"Vijayakumar, S.",THIRUVAIYARU,THANJAVUR,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,44,10th Pass,0,,200500,90500,0,291000,0,0,0,0,291000,260000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3422
3423,"Singaravadivel, S.",THIRUVAIYARU,THANJAVUR,IND,27,Graduate,0,,91000,0,0,91000,0,0,0,0,91000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3423
3424,"Thirumaran, P.S.",THIRUVAIYARU,THANJAVUR,IND,45,Graduate,0,,322000,1400000,0,1722000,300000,0,0,300000,2022000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3424
3425,"Rajkumar, R.",THIRUVAIYARU,THANJAVUR,IND,26,Post Graduate,0,,377500,212771,0,590271,2000000,0,0,2000000,2590271,22993,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3425
3426,"Sundaramohan, G.",THANJAVUR,THANJAVUR,Makkal Needhi Maiam,49,Post Graduate,0,,2761580,4258000,183500,7203080,7500500,4200000,0,11700500,18903580,303280,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3426
3427,"Subadevi, R.",THANJAVUR,THANJAVUR,Naam Tamilar Katchi,39,Graduate,0,,400000,60000,0,460000,0,0,0,0,460000,250000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3427
3428,"Xavier, A.",THANJAVUR,THANJAVUR,Peoples Party of India(secular),69,10th Pass,0,,30087,171000,0,201087,4600000,0,0,4600000,4801087,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3428
3429,"Vasuki, N.",THANJAVUR,THANJAVUR,IND,45,Illiterate,0,,186000,0,0,186000,0,0,0,0,186000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3429
3430,"Sabthagiri, R.",THANJAVUR,THANJAVUR,IND,30,10th Pass,0,,52426,0,0,52426,0,0,0,0,52426,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3430
3431,"Dinesh Babu, D.",THANJAVUR,THANJAVUR,IND,34,12th Pass,0,,37209,0,0,37209,0,0,0,0,37209,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3431
3432,"Bharath, B.",THANJAVUR,THANJAVUR,IND,34,8th Pass,0,,20176,194192,0,214368,0,0,0,0,214368,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3432
3433,"Kandhasamy, M.",ORATHANADU,THANJAVUR,Naam Tamilar Katchi,43,10th Pass,1,"294B, 323, 506(i)",1300000,4100000,0,5400000,0,720000,0,720000,6120000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3433
3434,"Sekar, M.",ORATHANADU,THANJAVUR,Amma Makkal Munnettra Kazagam,58,10th Pass,1,"147, 148, 341, 294B, 324, 307",228574,621462,7609,857645,20118200,1000000,0,21118200,21975845,500000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3434
3435,"Thanraj, R.",ORATHANADU,THANJAVUR,United States of India Party,41,5th Pass,0,,16000,80000,0,96000,0,900000,0,900000,996000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3435
3436,"Prabakaran, U.",ORATHANADU,THANJAVUR,Anaithu Makkal Puratchi Katchi,38,12th Pass,0,,51000,0,0,51000,0,0,0,0,51000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3436
3437,"Rengasamy, G.",ORATHANADU,THANJAVUR,Makkal Needhi Maiam,59,Post Graduate,1,"147, 294B, 323, 336, 506(ii)",1039108,1000729,543400,2583237,0,6000000,0,6000000,8583237,1197120,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3437
3438,"Arunkumar, K.",ORATHANADU,THANJAVUR,IND,26,10th Pass,0,,1206640,0,0,1206640,0,0,0,0,1206640,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3438
3440,"Rengaraj, S.",ORATHANADU,THANJAVUR,IND,69,Graduate,0,,15582,331000,0,346582,0,0,0,0,346582,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3440
3441,"Jayasooriyan, T.",ORATHANADU,THANJAVUR,IND,38,Others,0,,225500,1015000,0,1240500,1200000,0,0,1200000,2440500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3441
3442,Keerthika Anbu,PATTUKKOTTAI,THANJAVUR,Naam Tamilar Katchi,30,Post Graduate,0,,50000,2000,0,52000,0,0,0,0,52000,212000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3442
3444,"Sundarraj, M.",PATTUKKOTTAI,THANJAVUR,Anaithu Makkal Puratchi Katchi,59,Illiterate,0,,46000,124000,0,170000,375000,0,0,375000,545000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3444
3445,"Meikkappan, T.",PATTUKKOTTAI,THANJAVUR,Anna Dravidar Kazhagam,72,Graduate,0,,774444,901300,176700,1852444,1400000,4700000,2490000,8590000,10442444,1899900,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3445
3446,"Balakrishnan, V.",PATTUKKOTTAI,THANJAVUR,IND,62,10th Pass,0,,1581000,2750000,455000,4786000,1900000,300000,0,2200000,6986000,2302150,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3446
3447,"Delipan, K.",PERAVURANI,THANJAVUR,Naam Tamilar Katchi,43,10th Pass,0,,10000,0,0,10000,0,0,0,0,10000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3447
3448,"Pachamuthu, P.",PERAVURANI,THANJAVUR,Indiya Jananayaka Katchi,42,Others,0,,308000,610000,0,918000,0,0,750000,750000,1668000,1220757,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3448
3449,"Lakshmanan, T.",UDHAGAMANDALAM,THE NILGIRIS,Amma Makkal Munnettra Kazagam,69,Graduate Professional,0,,504257,1301630,3169395,4975282,11000000,1500000,1500000,14000000,18975282,2750000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3449
3450,"Jayakumar, A.",UDHAGAMANDALAM,THE NILGIRIS,Naam Tamilar Katchi,41,12th Pass,0,,2181396,365000,0,2546396,0,700000,0,700000,3246396,1300000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3450
3451,"Krishnamurthi, B.",UDHAGAMANDALAM,THE NILGIRIS,IND,52,Graduate,0,,741000,130500,5005,872000,4600000,0,0,4600000,5472000,1370000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3451
3452,A. Sardar Babu,UDHAGAMANDALAM,THE NILGIRIS,IND,50,Graduate,0,,150000,0,0,150000,0,0,0,0,150000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3452
3453,Vinothkumar,UDHAGAMANDALAM,THE NILGIRIS,IND,40,10th Pass,3,"285; 143,188",46927,77164,0,124091,0,0,0,0,124091,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3453
3454,"Yogeswaran, A.",GUDALUR (SC),THE NILGIRIS,DMDK,53,Literate,0,,50500,410000,210000,670500,2000000,0,0,2000000,2670500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3454
3455,"Saravanan, M.",GUDALUR (SC),THE NILGIRIS,IND,55,10th Pass,0,,15000,680000,0,695000,0,0,0,0,695000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3455
3456,"Prabhu Inbadass, S.",COONOOR,THE NILGIRIS,AITC,39,8th Pass,0,,850129,441000,0,1291129,0,0,0,0,1291129,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3456
3457,"Arumugam, R.",COONOOR,THE NILGIRIS,Anaithu Makkal Puratchi Katchi,63,8th Pass,0,,15000,0,0,15000,400000,0,0,400000,415000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3457
3458,"Kalaiselvan, S.",COONOOR,THE NILGIRIS,Amma Makkal Munnettra Kazagam,51,10th Pass,0,,1458917,543375,0,2002292,1200000,0,0,1200000,3202292,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3458
3459,"Jayaprakash, D",COONOOR,THE NILGIRIS,IND,39,Graduate Professional,0,,256000,125500,0,381500,0,0,0,0,381500,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3459
3460,S.Kamatchi,ANDIPATTI,THENI,BSP,27,Graduate Professional,0,,1213799,0,0,1213799,0,0,0,0,1213799,815000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3460
3461,C.Kanivel,ANDIPATTI,THENI,Anaithu Makkal Puratchi Katchi,43,12th Pass,0,,482910,0,0,482910,0,950000,0,950000,1432910,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3461
3462,S.Govindharaj,ANDIPATTI,THENI,All India MGR Makkal Munnetra Kazhagam,65,10th Pass,0,,210000,365000,0,575000,700000,1000000,0,1700000,2275000,262000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3462
3463,A.Veluchamy,ANDIPATTI,THENI,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,52,Illiterate,0,,159000,152000,0,311000,350000,0,0,350000,661000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3463
3464,Mariyammal,ANDIPATTI,THENI,IND,51,Illiterate,0,,15000,0,0,15000,0,1200000,0,1200000,1215000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3464
3465,Velmani,ANDIPATTI,THENI,IND,43,5th Pass,3,"143, 269, 341; 147, 148, 294B, 307, 324, 336; 147, 148, 153A, 506(I)",100000,96000,0,196000,525000,0,0,525000,721000,197549,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3465
3466,V.Jeyakodi,ANDIPATTI,THENI,IND,45,Graduate,0,,60000,5000,0,65000,2400000,1000000,0,3400000,3465000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3466
3467,Dr.K.Kathirkamu,PERIYAKULAM (SC),THENI,Amma Makkal Munnettra Kazagam,63,Post Graduate,1,"417, 376, 506(i)",4404989,12857286,0,17262275,5000000,13425000,0,18425000,35687275,3190511,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3467
3468,S.Chinnamuthu,PERIYAKULAM (SC),THENI,My India Party,33,Graduate Professional,0,,171000,229000,0,400000,0,0,0,0,400000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3468
3469,S.Pandiyarajan,PERIYAKULAM (SC),THENI,Makkal Needhi Maiam,43,Literate,0,,176000,180000,0,356000,0,1600000,0,1600000,1956000,530000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3469
3470,A.Murugesan,PERIYAKULAM (SC),THENI,C,42,5th Pass,0,,69000,87000,0,156000,400000,0,0,400000,556000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3470
3471,Madhu Bharathi,PERIYAKULAM (SC),THENI,IND,29,Post Graduate,0,,364851,0,0,364851,0,0,0,0,364851,185000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3471
3472,C.Mayazhaku,PERIYAKULAM (SC),THENI,IND,47,8th Pass,0,,70000,382000,0,452000,0,300000,0,300000,752000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3472
3473,Murugan,PERIYAKULAM (SC),THENI,IND,44,8th Pass,0,,780000,74000,0,854000,900000,0,0,900000,1754000,530000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3473
3475,M.Muneeswaran,PERIYAKULAM (SC),THENI,IND,38,10th Pass,0,,350000,0,0,350000,0,0,0,0,350000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3475
3476,P.Ramaiya,PERIYAKULAM (SC),THENI,IND,47,5th Pass,0,,391150,124500,0,515650,600000,600000,0,1200000,1715650,130000,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3476
3477,M.Rajendran,PERIYAKULAM (SC),THENI,IND,40,12th Pass,3,"147, 148, 447, 294B, 323, 109, 307, 120B; 294B; 143, 171F",17000,0,0,17000,0,0,0,0,17000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3477
3478,A.Abthahir,BODINAYAKKANUR,THENI,IND,46,Illiterate,0,,40000,0,0,40000,0,0,0,0,40000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3478
3479,M.Anantharaj,BODINAYAKKANUR,THENI,IND,30,Graduate Professional,0,,208000,0,0,208000,0,0,0,0,208000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3479
3480,N.Krishnan,BODINAYAKKANUR,THENI,IND,58,Illiterate,0,,40000,0,0,40000,0,0,0,0,40000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3480
3481,N.Saleem,BODINAYAKKANUR,THENI,IND,49,Illiterate,0,,40000,0,0,40000,0,0,0,0,40000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3481
3482,Tamilselvan,BODINAYAKKANUR,THENI,IND,31,12th Pass,0,,63000,145000,0,208000,0,0,0,0,208000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3482
3483,V.Nandhagopal,BODINAYAKKANUR,THENI,IND,48,12th Pass,0,,67500,117500,0,185000,0,0,0,0,185000,0,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3483
